PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
288,9/2/18,3:15:36 PM,1,3,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,80.96468686,-1.659556562,-1.804188526,1614.110059,205.3812154,12:45,5.926993494,1.421438511,6.732993721,-27.42711633,13.62912735,5.615863229,2.119427823,0.264142426,74.57222867,-6.863133426,-0.705438783,0.461170081,,,,,,,,,,,,-3.588771508,8.011550288,-1.304694294,50,5.80699473,3.510325295,-117.7378883,-4.108194915,-5.06220885,21.32882899,-20.87320628,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,92cdc832-aee4-11e8-ae34-484d7efbbbf7
289,9/2/18,3:15:48 PM,1,4,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,78.01606305,-1.41979727,-2.880453282,1899.86898,67.29419533,8:15,5.874333097,1.656749751,6.249814742,-46.41343744,-1.228599081,-7.477332411,0.62529495,-1.654679067,72.4454991,-10.15208697,-4.325233663,0.483802251,,,,,,,,,,,,3.292168603,-0.262818671,-1.439287968,50,5.746123548,5.971546459,-113.3381084,-4.210459911,4.292271009,20.26122244,-32.51670688,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,99790e20-aee4-11e8-ae34-484d7efbbbf7
290,9/2/18,3:16:03 PM,1,5,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,75.78089209,3.036634011,-2.082680102,1808.456067,49.77924133,7:45,5.775471424,1.352637144,5.755790563,-50.42504927,-0.20513865,-3.654974056,4.296329644,-0.91417715,67.66068398,-6.637087346,-2.803442494,0.510046165,,,,,,,,,,,,1.234477601,-1.132731604,-1.17792536,50,5.997485377,4.137305404,-109.5809458,4.185331695,1.463931393,23.82567826,-33.51732231,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a299d347-aee4-11e8-ae34-484d7efbbbf7
291,9/2/18,3:16:12 PM,1,6,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,76.11662222,2.246685194,-1.321055137,1795.183363,47.57812798,7:30,5.838408382,1.435453353,5.849668906,-48.43615079,0.160281062,-2.429156588,3.805527833,-0.007300284,69.31372088,-6.954587237,-1.794067902,0.501734205,,,,,,,,,,,,0.915207272,-0.548836432,-1.326802233,50,5.9928833,2.64279486,-110.4286907,2.796353428,1.123119825,20.80152125,-32.84756711,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a299d34b-aee4-11e8-ae34-484d7efbbbf7
292,9/2/18,3:16:22 PM,1,7,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,79.32371982,-0.694549124,-1.020357345,2142.694536,197.658029,12:30,6.195938343,1.388154052,6.140166758,-28.36069835,15.84451132,4.341569885,3.191787159,0.829024968,72.1337459,-6.050206538,-0.170863767,0.478528982,,,,,,,,,,,,-2.660754928,8.843119671,-1.312630242,50,6.128511356,1.87991825,-115.1701461,-2.170230691,-3.552131881,22.59802725,-20.36840386,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a8a55854-aee4-11e8-ae34-484d7efbbbf7
293,9/2/18,3:17:29 PM,1,8,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.47164249,-2.001405692,-1.832997497,2142.319237,206.4975714,1:00,6.112064826,1.309452407,6.565432074,-15.4914806,20.40892804,9.32659626,3.018923004,0.446957725,79.13742393,-4.917289894,0.000860449,0.431242162,43.2032205,-25.2902573,146.0269496,,,,,4.018353114,1.440533726,132.3612854,0.107444458,-5.714450376,11.90928733,-1.1873274,50,5.967786587,3.699557555,-127.0113538,-4.779189438,-9.243168357,28.39488694,-12.91068279,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,d215cd09-aee4-11e8-ae34-484d7efbbbf7
294,9/2/18,3:17:55 PM,1,9,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,83.16772959,-0.587105637,-0.232836857,1710.14926,211.7082892,1:00,5.752234788,1.335340092,6.934305397,-25.63385299,13.20109427,6.991590604,3.079501762,1.741379908,75.91058121,-5.497357637,1.153028908,0.4485211,,,,,,,,,,,,-3.975021388,7.571515171,-1.322565451,50,5.706663697,0.232013685,-120.9784485,-1.867634937,-5.873023181,24.27707082,-20.98726998,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,e3ff1dea-aee4-11e8-ae34-484d7efbbbf7
295,9/2/18,3:18:10 PM,1,10,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,1,1,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,83.35528458,-2.869093332,-2.480571495,1852.829152,212.5901357,1:00,5.65146185,1.32216495,6.942188923,-29.70540453,8.99758022,4.679862508,0.540722325,-0.528341907,76.61959062,-8.53363307,-1.561428168,0.447758406,,,,,,,,,,,,-3.314517291,5.857784835,-1.169473311,50,5.462682057,5.085322585,-121.0795863,-6.845638238,-4.91532296,23.86902375,-23.4871413,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ed1d80cd-aee4-11e8-ae34-484d7efbbbf7
296,9/2/18,3:18:24 PM,1,11,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,1,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.64542687,-0.244742928,-1.299105291,2354.492666,193.8462802,12:30,5.931438969,1.22924083,6.734955639,-17.82044549,16.96865306,3.730171732,4.249896561,0.373719033,79.90030365,-3.634966212,-0.556889119,0.424515064,,,,,,,,,,,,-2.481824786,9.533949144,-1.144946632,50,5.907955654,2.763631147,-128.7545542,-0.955685247,-4.113946539,29.86011816,-16.37029106,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,f602a981-aee4-11e8-ae34-484d7efbbbf7
297,9/2/18,3:18:40 PM,1,12,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,2,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.41531716,-4.562407975,-2.90345626,2398.280102,206.9433223,1:00,5.865433237,1.14568457,6.612507873,-17.3419983,17.94570047,8.270414171,0.2492079,-0.791725674,80.24395408,-7.824570609,-1.280075578,0.427546334,,,,,,,,,,,,-5.463930266,11.34821721,-0.951836763,50,5.547541254,6.171616141,-127.980647,-10.64693588,-8.977129021,28.72744808,-13.52915283,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ff0df911-aee4-11e8-ae34-484d7efbbbf7
298,9/2/18,3:19:19 PM,1,13,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,3,1,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,86.73106925,-3.143728385,-0.916707958,2280.487989,220.454826,1:15,5.998738924,1.117424606,6.595817594,-22.30299326,13.92984307,10.49981798,1.260564249,1.195576014,79.41846602,-7.357223319,1.137895257,0.433234152,,,,,,,,,,,,-6.058125725,8.601971819,-1.059128502,50,5.774855516,1.615934084,-125.970802,-7.521062668,-9.716866572,26.02438943,-18.377007,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,17754234-aee5-11e8-ae34-484d7efbbbf7
299,9/2/18,3:19:40 PM,2,1,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.87032804,-3.310156458,-3.648435903,2221.051873,214.1733028,1:15,5.873446955,1.3462013,6.94375616,-21.20893383,15.39500041,9.237106667,1.094637574,-1.16376606,78.55975807,-7.336100797,-1.825247443,0.435447099,,,,,,,,,,,,-6.190459236,9.561094087,-1.121791055,50,5.659634253,7.590261099,-124.4956655,-7.717715526,-9.705140838,25.24530755,-17.18456859,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,22c3fe7b-aee5-11e8-ae34-484d7efbbbf7
300,9/2/18,3:20:03 PM,2,2,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,7,Top,0,1,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.30629676,-2.712974339,-2.108968952,2312.609591,201.7031256,12:45,5.797504101,1.328968493,6.739670421,-18.14892041,17.84275876,6.352894977,1.828585782,-0.036641704,78.80478991,-6.155116678,-0.848193835,0.431789993,,,,,,,,,,,,-4.204169046,10.81274662,-1.19252677,50,5.611817105,4.409865542,-126.6366688,-6.416221216,-6.733484436,29.17150612,-14.85612906,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2bdd9ca2-aee5-11e8-ae34-484d7efbbbf7
301,9/2/18,3:20:24 PM,2,3,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,7,Top,0,1,1,Undefined,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.06364863,-2.029936493,-2.84381749,2385.751464,200.790103,12:45,5.808482113,1.151783924,6.768941498,-18.63560591,17.37159309,5.89192248,2.422861291,-0.925261262,78.8630719,-5.565572126,-1.676778041,0.431883078,,,,,,,,,,,,-4.144447589,10.30677084,-0.968200103,50,5.668536205,6.03925599,-126.3188647,-4.908556671,-6.634789778,27.94225217,-15.6740793,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,3d8db3c9-aee5-11e8-ae34-484d7efbbbf7
302,9/2/18,3:20:49 PM,2,4,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,7,Top,0,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.31366451,-0.42606537,-1.681831935,1992.40655,19.91787239,6:45,5.506413927,1.574662553,6.349922363,-64.51973611,-18.61165967,-7.387314252,-0.382693833,-0.614879523,72.0307071,-12.6138895,-3.11455597,0.487658801,,,,,,,,,,,,3.556544334,-10.05102804,-1.44924888,50,5.444760757,3.553881077,-112.5451168,-2.77652701,4.54085307,21.29499689,-45.00679777,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,4d1236a9-aee5-11e8-ae34-484d7efbbbf7
303,9/2/18,3:21:11 PM,2,5,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,7,Top,0,2,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.67975373,-1.29090398,-2.835357391,2249.25936,213.2657573,1:00,5.765628021,1.102613789,6.630335124,-24.78496696,10.49793331,5.887834538,2.508877917,-0.980427209,80.36213938,-6.002406737,-1.686058388,0.427517264,,,,,,,,,,,,-4.028375076,6.17018853,-0.913227103,50,5.668074297,6.083863535,-127.4041492,-3.578485502,-6.63224881,25.76590986,-22.01555419,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,5865b78e-aee5-11e8-ae34-484d7efbbbf7
304,9/2/18,3:21:42 PM,2,6,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,7,Top,0,2,2,Undefined,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,88.37406946,-1.919589269,-2.714380025,2335.345439,214.4928235,1:15,6.000338074,1.325536912,6.703322105,-17.16134157,17.93557207,11.12258574,2.839252156,-0.177742136,79.78437966,-5.174611283,-0.515525317,0.42638899,80.82537462,-27.28651201,-36.65423992,,,,,6.643707425,5.519298126,-27.57123699,0.052391968,-7.027048474,10.58442655,-1.149437081,50,5.865897681,5.638219047,-128.2441947,-4.695367571,-11.56212205,29.49632549,-14.75870951,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,6a47e1bb-aee5-11e8-ae34-484d7efbbbf7
305,9/2/18,3:22:31 PM,3,1,"Palermo, Davis",1000048804,Right,NOR_TAR,"Ladowski, Josh",8890003,Right,NOR_TAR2,Undefined,7,Top,1,0,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.70858581,-2.907195597,-1.79921271,2299.821048,199.2644784,12:45,6.014347098,1.127678725,6.633478394,-18.2135607,17.11407323,5.418202,1.850938417,-0.044798139,80.27953767,-6.336226132,-0.738054676,0.427788193,,,,,,,,,,,,-3.492542868,10.28233795,-1.008237172,50,5.810158815,3.7896782,-127.3742287,-6.921579134,-5.7402634,26.0566102,-15.27423361,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,8532f8ec-aee5-11e8-ae34-484d7efbbbf7
306,9/2/18,3:22:52 PM,3,2,"Palermo, Davis",1000048804,Right,NOR_TAR,"Ladowski, Josh",8890003,Right,NOR_TAR2,Undefined,7,Top,1,0,1,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.72517021,1.662312913,-0.594816106,1922.131432,50.30645213,7:45,5.784819107,1.571670454,6.190077807,-49.92052371,-3.364218158,-6.410356145,3.076023376,0.46042488,70.95336487,-7.80385795,-1.83691635,0.491089641,,,,,,,,,,,,3.326775047,-2.238540948,-1.523782613,50,5.884861308,1.393508258,-111.6147044,1.719472873,4.222650356,18.92538082,-35.01541162,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,96c67318-aee5-11e8-ae34-484d7efbbbf7
307,9/2/18,3:23:19 PM,3,3,"Palermo, Davis",1000048804,Right,NOR_TAR,"Ladowski, Josh",8890003,Right,NOR_TAR2,Undefined,7,Top,1,0,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.20815086,-3.673255834,-3.75555751,2292.941569,211.6265885,1:00,6.026015548,1.170881828,6.777880947,-16.23924071,18.17868909,10.0868846,1.337638801,-1.369397653,80.85666594,-6.735712117,-1.759527929,0.422244392,,,,,,,,,,,,-6.750872502,11.25362381,-0.92955583,50,5.779844938,8.06560443,-129.152177,-8.662944019,-11.30461089,29.05621656,-13.32939726,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a68b5752-aee5-11e8-ae34-484d7efbbbf7
308,9/2/18,3:23:40 PM,3,4,"Palermo, Davis",1000048804,Right,NOR_TAR,"Ladowski, Josh",8890003,Right,NOR_TAR2,Undefined,7,Top,1,1,2,Undefined,Undefined,InPlay,Undefined,LineDrive,Single,1,0,,77.03145308,2.05451468,-0.199750748,2054.481879,46.592279,7:30,5.651480912,1.752580798,6.241129599,-55.19498874,-8.828573398,-11.39037198,2.845638474,0.571747888,70.93576081,-8.455420878,-2.412856924,0.490087109,69.93344414,24.62365869,-1.237148991,3670.531417,109.9188399,34.68872762,4.221755057,219.7410354,219.1448519,6.169302102,3.237501831,6.15131128,-5.365768966,-1.732093437,50,5.776916843,0.79917268,-112.0413946,2.334401015,7.812850127,20.39723742,-38.98917249,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,b1da1391-aee5-11e8-ae34-484d7efbbbf7
309,9/2/18,3:24:32 PM,4,1,"Palermo, Davis",1000048804,Right,NOR_TAR,"Jerzembeck, Satchel",8888833,Right,NOR_TAR2,Undefined,7,Top,2,0,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.2318228,-1.652950832,-2.371673889,2315.634102,217.7291838,1:15,5.973842425,1.334328597,6.661309221,-21.32967307,14.52426867,9.971833805,2.690270797,0.036305604,79.287003,-5.710909173,-0.413389265,0.430962987,,,,,,,,,,,,-6.228736972,8.556881917,-1.179153202,50,5.85425095,4.867614716,-126.7085031,-4.21560236,-10.06114406,27.44602923,-18.35230233,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ccc52af1-aee5-11e8-ae34-484d7efbbbf7
310,9/2/18,3:24:57 PM,4,2,"Palermo, Davis",1000048804,Right,NOR_TAR,"Jerzembeck, Satchel",8888833,Right,NOR_TAR2,Undefined,7,Top,2,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.30182108,2.506019443,-0.926516295,1942.165901,53.18001903,7:45,5.846954112,1.732983107,6.304578118,-54.55592988,-7.180290779,-12.52982439,3.496055225,-0.226898398,69.92547701,-7.934844308,-3.378566063,0.49539208,,,,,,,,,,,,6.576217024,-4.627708844,-1.659607873,50,6.005324703,2.256687862,-110.8792236,3.193821327,8.147660076,20.71146892,-37.90758783,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,dea9b757-aee5-11e8-ae34-484d7efbbbf7
311,9/2/18,3:25:19 PM,4,3,"Palermo, Davis",1000048804,Right,NOR_TAR,"Jerzembeck, Satchel",8888833,Right,NOR_TAR2,Undefined,7,Top,2,1,1,Undefined,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,86.5339154,-1.491662747,-1.646882201,2233.263683,210.0940543,1:00,6.067033048,1.410312791,6.73539271,-17.91626107,18.59446437,9.727087924,3.237761657,0.762295843,78.12424737,-4.893884118,0.278917851,0.434892331,82.79795485,54.52499119,-22.39508702,3751.019224,101.6354227,125.7752979,-42.07401691,221.5752986,80.99764486,-22.58474658,5.617905884,-5.926714093,10.83203085,-1.305392354,50,5.961700756,3.236943495,-125.685732,-3.672617981,-9.36200087,28.44264773,-15.06347419,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ef93e5af-aee5-11e8-ae34-484d7efbbbf7
312,9/2/18,3:26:11 PM,1,1,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,81.73548316,0.260265715,-1.87464749,2066.04567,195.2599289,12:30,6.452891315,2.2238451,5.536463054,-23.30992427,19.20252459,4.667405395,4.776881119,0.884399109,74.27790034,-4.070739629,-0.972648639,0.469277335,,,,,,,,,,,,-3.013193627,10.1538011,-2.064557207,50,6.460341651,3.67431136,-118.5462502,-0.139085451,-4.278218036,23.13857357,-17.75739287,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0b474885-aee6-11e8-ae34-484d7efbbbf7
313,9/2/18,3:26:21 PM,1,2,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,84.53787663,-1.837560553,-1.968067174,2107.92809,207.3753483,1:00,6.343590911,1.895994852,5.930794968,-21.38525693,17.99365593,8.251317077,2.876546901,0.801358298,76.61552026,-5.838540444,-0.355904785,0.45165142,,,,,,,,,,,,-5.043393518,10.28661927,-1.743512128,50,6.184920167,3.850327711,-122.5691921,-4.527909535,-7.611739212,26.01162897,-16.64897343,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,135a9c4a-aee6-11e8-ae34-484d7efbbbf7
314,9/2/18,3:26:32 PM,1,3,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,84.52105032,-2.165295379,-1.985448036,2155.233542,187.8507156,12:15,6.67993377,1.860959348,5.764313646,-13.67923759,25.79354093,3.281974741,3.583300826,0.302984589,76.82687996,-4.657748127,-1.348764252,0.452189389,,,,,,,,,,,,-2.325495853,14.46115123,-1.698776148,50,6.492648404,4.1029136,-122.5467316,-4.912087584,-3.526939096,24.82084653,-10.24169396,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,19ca45da-aee6-11e8-ae34-484d7efbbbf7
315,9/2/18,3:26:43 PM,1,4,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,76.07494661,0.136975832,-3.455178105,2260.021191,37.90935606,7:15,6.210369014,2.089206928,5.716733377,-50.13189971,-1.961591355,-3.034190243,2.084711964,-1.397947612,70.90682888,-9.207370605,-4.03339581,0.499529604,,,,,,,,,,,,0.76321721,-1.060649575,-1.798460241,50,6.19044539,6.78546271,-110.4815378,-1.350317648,0.953484435,17.70049762,-33.49911414,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,20699fc1-aee6-11e8-ae34-484d7efbbbf7
316,9/2/18,3:26:55 PM,1,5,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,76.3932835,-1.865078302,-2.541546965,,87.9802281,9:00,6.312678545,2.029645485,5.565289844,-46.19418886,1.75922706,-3.531818003,0.660451939,-0.653202959,71.51320054,-10.39631408,-3.211997417,0.49840374,,,,,,,,,,,,1.257482178,1.4039309,-1.80816155,50,6.120983179,5.059467476,-110.9582116,-5.12079778,1.587366702,17.51938663,-30.40181416,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2719aab0-aee6-11e8-ae34-484d7efbbbf7
317,9/2/18,3:27:10 PM,1,6,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,85.29617948,-1.308569187,-1.198457519,2198.228212,187.843306,12:15,6.283733296,1.844896629,5.847469785,-17.18257575,21.48792982,2.691973829,3.675935673,0.9693709,77.36308283,-4.493108253,-0.674496293,0.447570489,,,,,,,,,,,,-1.799363097,11.96135665,-1.749133897,50,6.16751631,2.470116838,-123.75793,-3.258837875,-2.775398289,25.9585788,-13.72444889,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2f0dff16-aee6-11e8-ae34-484d7efbbbf7
318,9/2/18,3:27:44 PM,1,7,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.2412901,-2.757426581,-2.048903726,2205.209746,187.7112383,12:15,6.123694108,1.429119931,6.22292046,-15.53035939,19.94462349,2.470649687,2.316619079,-0.244258076,80.64743955,-5.639927414,-1.567603479,0.428679401,,,,,,,,,,,,-1.909500307,11.63688197,-1.27726369,50,5.909602027,4.474738395,-128.0367909,-6.546562017,-3.172488328,26.22369123,-12.84026156,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,40f02914-aee6-11e8-ae34-484d7efbbbf7
319,9/2/18,3:28:00 PM,1,8,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.96458517,1.417028552,-2.782341962,2236.499886,32.11144367,7:00,6.100239874,1.675286439,5.84436206,-59.78720817,-12.19143638,-9.083111523,2.291316772,-1.715243188,70.6944964,-9.91371692,-4.545212829,0.496541675,,,,,,,,,,,,4.041890494,-6.956468893,-1.443783572,50,6.180990561,5.789780908,-111.7046117,0.756114513,5.063283254,21.73024152,-40.88842924,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,4dd44120-aee6-11e8-ae34-484d7efbbbf7
320,9/2/18,3:28:14 PM,1,9,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,1,1,Undefined,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.59036142,-3.218472849,-0.488420363,2268.626065,182.2372557,12:00,6.188136752,1.439865441,6.051829309,-16.34608959,19.56126126,0.686803778,1.881327351,1.048895175,79.91523681,-6.258844474,-0.353310299,0.431283855,,,,,,,,,,,,-0.526731103,11.65304885,-1.402290432,50,5.929167346,1.062499659,-128.3292715,-7.621070337,-0.86692937,29.78641933,-12.99467937,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,56934338-aee6-11e8-ae34-484d7efbbbf7
321,9/2/18,3:28:32 PM,1,10,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Harris, Dylan",1000035579,Left,NOR_TAR,Undefined,7,Bottom,0,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.11265926,-1.266477294,-2.314584082,2298.595664,54.21631174,7:45,6.017988866,1.413060844,5.949859525,-52.37846128,-6.571023999,-11.88192404,0.382160942,-1.774029613,72.36180514,-11.09377924,-4.607659161,0.487123988,,,,,,,,,,,,5.740525394,-3.155195488,-1.222372857,50,5.887813582,5.033968576,-113.4610575,-4.200926494,7.451542401,21.57858178,-36.26967942,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,61423d3b-aee6-11e8-ae34-484d7efbbbf7
